atoms sticking together in molecules or crystals are said to be bonded with one another,complex
according to the online etymology dictionary the word monkey may originate in a german version of the reynard the fox fable published circa,complex
the rules of chess are published by fide fédération internationale des échecs chess 's international governing body in its handbook,complex
rules published by national governing bodies or by unaffiliated chess organizations commercial publishers etc,complex
may differ,complex
fide 's rules were most recently revised in,complex
chess is played on a square board of eight rows called ranks and denoted with numbers to and eight columns called files and denoted with letters a to h,complex
the colors of the squares alternate and are referred to as light and dark squares,complex
the chessboard is placed with a light square at the right-hand end of the rank nearest to each player,complex
by convention the game pieces are divided into white and black sets and the players are referred to as white and black respectively,complex
each player begins the game with pieces of the specified color which consist of one king one queen two rooks two bishops two knights and eight pawns,complex
the pieces are set out as shown in the diagram and photo with each queen on a square of its own color the white queen on a light square and the black queen on a dark,complex
the player with the white pieces always moves first,complex
after the first move players alternately move one piece per turn except for castling when two pieces are moved,complex
pieces are moved to either an unoccupied square or one occupied by an opponent 's piece which is captured and removed from play,complex
with the sole exception of en passant all pieces capture by moving to the square that the opponent 's piece occupies,complex
a player may not make any move that would put or leave the player 's own king under attack,complex
a player can not pass at each turn one must make a legal move this is the basis for the finesse called zugzwang,complex
if the player to move has no legal move the game is over it is either a checkmate a loss for the player with no legal moves if the king is under attack or a stalemate a draw if the king is not,complex
each chess piece has its own way of moving,complex
in the diagrams the dots mark the squares where the piece can move if there are no intervening pieces of either color,complex
the king moves one square in any direction,complex
the king also has a special move called castling that involves also moving a rook,complex
the rook can move any number of squares along a rank or file but can not leap over other pieces,complex
along with the king a rook is involved during the king 's castling move,complex
the bishop can move any number of squares diagonally but can not leap over other pieces,complex
the queen combines the power of a rook and bishop and can move any number of squares along a rank file or diagonal but can not leap over other pieces,complex
the knight moves to any of the closest squares that are not on the same rank file or diagonal thus the move forms an l-shape : two squares vertically and one square horizontally or two squares horizontally and one square vertically,complex
the knight is the only piece that can leap over other pieces,complex
the pawn can move forward to the unoccupied square immediately in front of it on the same file or on its first move it can advance two squares along the same file provided both squares are unoccupied black dots in the diagram or the pawn can capture an opponent 's piece on a square diagonally in front of it on an adjacent file by moving to that square black xs,complex
a pawn has two special moves : the en passant capture and promotion,complex
once in every game each king is allowed to make a special move known as castling,complex
castling consists of moving the king two squares along the first rank toward a rook which is on the player 's first rank and then placing the rook on the last square that the king has just crossed,complex
castling is permissible under the following conditions : neither the king nor the rook have previously moved during the game,complex
there can not be any pieces between the king and the rook,complex
the king can not be in check nor can the king pass through squares that are under attack by enemy pieces or move to a square where it would result in a check,complex
note that castling is permissible if the rook is attacked or if the rook crosses a square that is attacked,complex
when a pawn advances two squares from its starting position and there is an opponent 's pawn on an adjacent file next to its destination square then the opponent 's pawn can capture it en passant in passing and move to the square the pawn passed over,complex
this can only be done on the very next move otherwise the right to do so is forfeit,complex
for example in the animated diagram the black pawn advances two squares from g to g and the white pawn on f can take it via en passant on g but only on white 's next move,complex
when a pawn advances to the eighth rank as a part of the move it is promoted and must be exchanged for the player 's choice of queen rook bishop or knight of the same color,complex
usually the pawn is chosen to be promoted to a queen but in some cases another piece is chosen this is called underpromotion,complex
in the animated diagram the pawn on c can be advanced to the eighth rank and be promoted to an allowed piece,complex
there is no restriction placed on the piece that is chosen on promotion so it is possible to have more pieces of the same type than at the start of the game for example two queens,complex
when a king is under immediate attack by one or two of the opponent 's pieces it is said to be in check,complex
a response to a check is a legal move if it results in a position where the king is no longer under direct attack that is not in check,complex
this can involve capturing the checking piece interposing a piece between the checking piece and the king which is possible only if the attacking piece is a queen rook or bishop and there is a square between it and the king or moving the king to a square where it is not under attack,complex
castling is not a permissible response to a check,complex
the object of the game is to checkmate the opponent this occurs when the opponent 's king is in check and there is no legal way to remove it from attack,complex
it is illegal for a player to make a move that would put or leave the player 's own king in check,complex
in casual games it is common to announce check when putting the opponent 's king in check but this is not required by the rules of the game and is not usually done in tournaments,complex
,complex
games can be won in the following ways : checkmate : the player whose turn it is to move is in check and has no legal move to escape check,complex
resignation : either player may resign conceding the game to the opponent,complex
it is usually considered poor etiquette to play on in a truly hopeless position and for this reason high-level games rarely end in checkmate,complex
win on time : in games with a time control a player wins if the opponent runs out of time even if the opponent has a much superior position as long as the player still has a theoretical possibility to checkmate the opponent,complex
forfeit : a player who cheats or violates the rules of the game or violates the rules specified for the particular tournament can be forfeited,complex
in high-level tournaments players have been forfeited for such things as arriving late for the game even by a matter of seconds receiving a call or text on a cell phone refusing to undergo a drug test refusing to undergo a body search for electronic devices and unsporting behavior such as refusing to shake the opponent 's hand,complex
there are several ways games can end in a draw : draw by agreement : draws are most commonly reached by mutual agreement between the players,complex
the correct procedure is to verbally offer the draw make a move then start the opponent 's clock,complex
traditionally players have been allowed to agree to a draw at any point in the game occasionally even without playing a move in recent years efforts have been made to discourage short draws for example by forbidding draw offers before move thirty,complex
stalemate : the player whose turn it is to move has no legal move and is not in check,complex
threefold repetition of position : this most commonly occurs when neither side is able to avoid repeating moves without incurring a disadvantage,complex
in this situation either player can claim a draw this requires the players to keep a valid written record of the game so that the claim can be verified by the arbiter if challenged,complex
the three occurrences of the position need not occur on consecutive moves for a claim to be valid,complex
fide rules make no mention of perpetual check this is merely a specific type of draw by threefold repetition,complex
fifty-move rule : if during the previous moves no pawn has been moved and no capture has been made either player can claim a draw,complex
there are several known endgames where it is possible to force a mate but it requires more than moves before a pawn move or capture is made examples include some endgames with two knights against a pawn and some pawnless endgames such as queen against two bishops,complex
historically fide has sometimes revised the -move rule to make exceptions for these endgames but these have since been repealed,complex
some correspondence chess organizations do not enforce the fifty-move rule,complex
fivefold repetition of position : similar to the threefold-repetition rule but in this case neither player needs to claim the draw thus a tournament director can intervene and declare the game to be drawn,complex
this is a relatively recent addition to the fide rules,complex
seventy-five-move rule : similar to the fifty-move rule however if the final move in the sequence resulted in checkmate this takes precedence,complex
as with the fivefold-repetition rule this applies independently of claims by the players and allows a tournament director to intervene,complex
this rule likewise is a recent addition to the fide rules,complex
insufficient material : if neither player has a theoretical possibility to checkmate the opponent for example if a player has only the king and a knight left and the opponent has only the king left checkmate is impossible and the game is drawn by this rule,complex
on the other hand if both players have a king and a knight left there is a highly unlikely yet theoretical possibility of checkmate so this rule does not apply,complex
draw on time : in games with a time control the game is drawn if a player is out of time and the opponent has no theoretical possibility to checkmate the player,complex
chess games may also be played with a time control,complex
if a player 's time runs out before the game is completed the game is automatically lost provided the opponent has enough pieces left to deliver checkmate,complex
the duration of a game ranges from long or classical games which can take up to seven hours even longer if adjournments are permitted to bullet chess under minutes per player for the entire game,complex
intermediate between these are rapid chess games lasting between minutes and two hours per game a popular time control in amateur weekend tournaments,complex
time is controlled using a chess clock that has two displays one for each player 's remaining time,complex
analog chess clocks have been largely replaced by digital clocks which allow for time controls with increments,complex
,complex
chess is believed to have originated in eastern india c,complex
– in the gupta empire where its early form in the th century was known as chaturaṅga sanskrit : चतुरङ्ग literally four divisions [ of the military ] – infantry cavalry elephants and chariotry represented by the pieces that would evolve into the modern pawn knight bishop and rook respectively,complex
thence it spread eastward and westward along the silk road,complex
the earliest evidence of chess is found in the nearby sassanid persia around where the game came to be known by the name chatrang,complex
chatrang was taken up by the muslim world after the islamic conquest of persia – where it was then named shatranj with the pieces largely retaining their persian names,complex
in spanish shatranj was rendered as ajedrez al-shatranj in portuguese as xadrez and in greek as ζατρίκιον zatrikion which comes directly from the persian chatrang but in the rest of europe it was replaced by versions of the persian shāh king which was familiar as an exclamation and became the english words check and chess,complex
the oldest archaeological chess artifacts ivory pieces were excavated in ancient afrasiab today 's samarkand in uzbekistan central asia and date to about with some of them possibly older,complex
the oldest known chess manual was in arabic and dates to – written by al-adli ar-rumi – a renowned arab chess player titled kitab ash-shatranj book of the chess,complex
this is a lost manuscript but referenced in later works,complex
the eastern migration of chess into china and southeast asia has even less documentation than its migration west,complex
the first reference to chess called xiang qi in china comes in the xuán guaì lù 玄怪录 record of the mysterious and strange dating to about,complex
alternatively some contend that chess arose from chinese chess or one of its predecessors although this has been contested,complex
the game reached western europe and russia by at least three routes the earliest being in the th century,complex
by the year it had spread throughout europe,complex
introduced into the iberian peninsula by the muslims in the th century it was described in a famous th-century manuscript covering shatranj backgammon and dice named the libro de los juegos,complex
around the rules of shatranj started to be modified in southern europe and around several major changes made the game essentially as it is known today,complex
these modern rules for the basic moves had been adopted in italy and spain,complex
pawns gained the option of advancing two squares on their first move while bishops and queens acquired their modern abilities,complex
the queen replaced the earlier vizier chess piece towards the end of the th century and by the th century had become the most powerful piece consequently modern chess was referred to as queen 's chess or mad queen chess,complex
castling derived from the kings leap usually in combination with a pawn or rook move to bring the king to safety was introduced,complex
these new rules quickly spread throughout western europe,complex
the rules concerning stalemate were finalized in the early th century,complex
also in the th century the convention that white moves first was established formerly either white or black could move first,complex
finally the rules around castling were standardized – variations in the castling rules had persisted in italy until the late th century,complex
the resulting standard game is sometimes referred to as western chess or international chess particularly in asia where other games of the chess family such as xiangqi are prevalent,complex
since the th century the only rule changes have been technical in nature for example establishing the correct procedure for claiming a draw by repetition,complex
writings about the theory of how to play chess began to appear in the th century,complex
the repetición de amores y arte de ajedrez repetition of love and the art of playing chess by spanish churchman luis ramirez de lucena was published in salamanca in,complex
lucena and later masters like portuguese pedro damiano italians giovanni leonardo di bona giulio cesare polerio and gioachino greco and spanish bishop ruy lópez de segura developed elements of openings and started to analyze simple endgames,complex
the romantic era was characterized by opening gambits sacrificing pawns or even pieces daring attacks and brazen sacrifices,complex
many elaborate and beautiful but unsound move sequences called combinations were played by the masters of the time,complex
the game was played more for art than theory,complex
a profound belief that chess merit resided in the players ' genius rather than inherent in the position on the board pervaded chess practice,complex
in the th century the center of european chess life moved from the southern european countries to france,complex
the two most important french masters were françois-andré danican philidor a musician by profession who discovered the importance of pawns for chess strategy and later louis-charles mahé de la bourdonnais who won a famous series of matches with the irish master alexander mcdonnell in,complex
centers of chess activity in this period were coffee houses in major european cities like café de la régence in paris and simpson 's divan in london,complex
as the th century progressed chess organization developed quickly,complex
many chess clubs chess books and chess journals appeared,complex
there were correspondence matches between cities for example the london chess club played against the edinburgh chess club in,complex
chess problems became a regular part of th-century newspapers bernhard horwitz josef kling and samuel loyd composed some of the most influential problems,complex
in von der lasa published his and bilguer 's handbuch des schachspiels handbook of chess the first comprehensive manual of chess theory,complex
chess was occasionally criticised in the th century as a waste of time,complex
the first modern chess tournament was organized by howard staunton a leading english chess player and was held in london in,complex
it was won by the german adolf anderssen who was hailed as the leading chess master,complex
his brilliant energetic attacking style was typical for the time,complex
sparkling games like anderssen 's immortal game and evergreen game or morphy 's opera game were regarded as the highest possible summit of the chess art,complex
deeper insight into the nature of chess came with two younger players,complex
american paul morphy an extraordinary chess prodigy won against all important competitors except staunton who refused to play including anderssen during his short chess career between and,complex
morphy 's success stemmed from a combination of brilliant attacks and sound strategy he intuitively knew how to prepare attacks,complex
prague-born wilhelm steinitz beginning in described how to avoid weaknesses in one 's own position and how to create and exploit such weaknesses in the opponent 's position,complex
the scientific approach and positional understanding of steinitz revolutionized the game,complex
steinitz was the first to break a position down into its components,complex
before steinitz players brought their queen out early did not completely develop their other pieces and mounted a quick attack on the opposing king which either succeeded or failed,complex
the level of defense was poor and players did not form any deep plan,complex
in addition to his theoretical achievements steinitz founded an important tradition : his triumph over the leading german master johannes zukertort in is regarded as the first official world chess championship,complex
steinitz lost his crown in to a much younger player the german mathematician emanuel lasker who maintained this title for years the longest tenure of all world champions,complex
after the end of the th century the number of master tournaments and matches held annually quickly grew,complex
some sources state that in the title of chess grandmaster was first formally conferred by tsar nicholas ii of russia to lasker capablanca alekhine tarrasch and marshall but this is a disputed claim,complex
the tradition of awarding such titles was continued by the world chess federation fide founded in in paris,complex
in the women 's world chess championship was established the first to hold the title was czech-english master vera menchik,complex
it took a prodigy from cuba josé raúl capablanca world champion – who loved simple positions and endgames to end the german-speaking dominance in chess he was undefeated in tournament play for eight years until,complex
his successor was russian-french alexander alekhine a strong attacking player who died as the world champion in,complex
he briefly lost the title to dutch player max euwe in and regained it two years later,complex
between the world wars chess was revolutionized by the new theoretical school of so-called hypermodernists like aron nimzowitsch and richard réti,complex
they advocated controlling the center of the board with distant pieces rather than with pawns thus inviting opponents to occupy the center with pawns which become objects of attack,complex
after the death of alekhine a new world champion was sought,complex
fide which has controlled the title since then except for one interruption ran a tournament of elite players,complex
the winner of the tournament russian mikhail botvinnik started an era of soviet dominance in the chess world,complex
until the end of the soviet union there was only one non-soviet champion american bobby fischer champion –,complex
botvinnik revolutionized opening theory,complex
previously black strove for equality to neutralize white 's first-move advantage,complex
as black botvinnik strove for the initiative from the beginning,complex
in the previous informal system of world championships the current champion decided which challenger he would play for the title and the challenger was forced to seek sponsors for the match,complex
fide set up a new system of qualifying tournaments and matches,complex
the world 's strongest players were seeded into interzonal tournaments where they were joined by players who had qualified from zonal tournaments,complex
the leading finishers in these interzonals would go on the candidates stage which was initially a tournament and later a series of knockout matches,complex
the winner of the candidates would then play the reigning champion for the title,complex
a champion defeated in a match had a right to play a rematch a year later,complex
this system operated on a three-year cycle,complex
botvinnik participated in championship matches over a period of fifteen years,complex
he won the world championship tournament in and retained the title in tied matches in and,complex
in he lost to vasily smyslov but regained the title in a rematch in,complex
in he lost the title to the -year-old latvian prodigy mikhail tal an accomplished tactician and attacking player,complex
botvinnik again regained the title in a rematch in,complex
following the event fide abolished the automatic right of a deposed champion to a rematch and the next champion armenian tigran petrosian a player renowned for his defensive and positional skills held the title for two cycles –,complex
his successor boris spassky from russia champion – won games in both positional and sharp tactical style,complex
the next championship the so-called match of the century saw the first non-soviet challenger since world war ii american bobby fischer who defeated his candidates opponents by unheard-of margins and clearly won the world championship match,complex
in however fischer refused to defend his title against soviet anatoly karpov when fide did not meet his demands and karpov obtained the title by default,complex
fischer modernized many aspects of chess especially by extensively preparing openings,complex
karpov defended his title twice against viktor korchnoi and dominated the s and early s with a string of tournament successes,complex
karpov 's reign finally ended in at the hands of garry kasparov another soviet player from baku azerbaijan,complex
kasparov and karpov contested five world title matches between and karpov never won his title back,complex
in garry kasparov and nigel short broke with fide to organize their own match for the title and formed a competing professional chess association pca,complex
from then until there were two simultaneous world champions and world championships : the pca or classical champion extending the steinitzian tradition in which the current champion plays a challenger in a series of many games and the other following fide 's new format of many players competing in a tournament to determine the champion,complex
kasparov lost his classical title in to vladimir kramnik of russia,complex
the world chess championship in which kramnik beat the fide world champion veselin topalov reunified the titles and made kramnik the undisputed world chess champion,complex
in september he lost the title to viswanathan anand of india who won the championship tournament in mexico city,complex
anand defended his title in the revenge match of and,complex
in magnus carlsen beat anand in the world chess championship,complex
he defended his title the following year again against anand,complex
carlsen confirmed his title in against the russian sergey karjakin and in against the north american fabiano caruana in both occasions by a rapid tiebreaker match after equality in games of classical time control and is the reigning world champion,complex
chess games and positions are recorded using a system of notation most commonly algebraic chess notation,complex
abbreviated or short algebraic notation generally records moves in the format abbreviation of the piece moved – file where it moved – rank where it moved,complex
the pieces are identified by their initials,complex
in english these are k king q queen r rook b bishop and n knight n is used to avoid confusion with king,complex
for example qg means queen moves to the g-file and the th rank that is to the square g,complex
chess literature published in other languages may use different initials to indicate the pieces or figurine algebraic notation fan may be used to avoid language difficulties,complex
to resolve ambiguities one more letter or number is added to indicate the file or rank from which the piece moved e,complex
g,complex
ngf means knight from the g-file moves to the square f and re means rook on the first rank moves to e,complex
the letter p for a pawn is not used so that e means pawn moves to the square e,complex
if the piece makes a capture x is inserted before the destination square,complex
thus bxf means bishop captures on f,complex
when a pawn makes a capture the file from which the pawn departed is used in place of a piece initial and ranks may be omitted if unambiguous,complex
for example exd pawn on the e-file captures the piece on d or exd pawn on the e-file captures a piece somewhere on the d-file,complex
particularly in germany some publications have used : rather than x to indicate a capture but this is now rare,complex
some publications omit the capture symbol altogether so that exd would be rendered simply as ed,complex
if a pawn moves to its last rank achieving promotion the piece chosen is indicated after the move for example eq or e=q,complex
castling is indicated by the special notations - for kingside castling and -- for queenside castling,complex
an en passant capture is sometimes marked with the notation e,complex
p,complex
a move that places the opponent 's king in check usually has the notation added,complex
the notation for a double check is considered obsolete,complex
checkmate can be indicated by,complex
at the end of the game – means white won – means black won and ½–½ indicates a draw,complex
chess moves can be annotated with punctuation marks and other symbols,complex
for example indicates a good move an excellent move ? a mistake ? ? a blunder ? an interesting move that may not be best or ? a dubious move not easily refuted,complex
for example one variation of a simple trap known as the scholar 's mate see animated diagram can be recorded :,complex
e e,complex
qh ? nc,complex
bc nf ? ?,complex
qxf –the text-based portable game notation pgn which is understood by chess software is based on short form english language algebraic notation,complex
until about the majority of english language chess publications used a form of descriptive notation,complex
in descriptive notation files are named according to the piece which occupies the back rank at the start of the game and each square has two different names depending on whether it is from white 's or black 's point of view,complex
for example the square known as e in algebraic notation is k king 's rd from white 's point of view and k king 's th from black 's point of view,complex
when recording captures the captured piece is named rather than the square on which it is captured except to resolve ambiguities,complex
thus scholar 's mate is rendered in descriptive notation :,complex
p-k p-k,complex
q-r ? n-qb,complex
b-b n-b ? ?,complex
qxbp –a few players still prefer descriptive notation but it is no longer recognized by fide,complex
another system is iccf numeric notation recognized by the international correspondence chess federation though its use is in decline,complex
squares are identified by numeric coordinates for example a is and h is,complex
moves are described by the from and to squares and captures are not indicated,complex
for example the opening move,complex
e is rendered as,complex
castling is described by the king 's move only for example for white castling kingside for black castling queenside,complex
chess strategy consists of setting and achieving long-term positioning advantages during the game – for example where to place different pieces – while tactics concentrate on immediate maneuver,complex
these two parts of the chess-playing process can not be completely separated because strategic goals are mostly achieved through tactics while the tactical opportunities are based on the previous strategy of play,complex
a game of chess is normally divided into three phases : opening typically the first moves when players move their pieces to useful positions for the coming battle then middlegame and last the endgame when most of the pieces are gone kings typically take a more active part in the struggle and pawn promotion is often decisive,complex
in chess tactics in general concentrate on short-term actions – so short-term that they can be calculated in advance by a human player or by a computer,complex
the possible depth of calculation depends on the player 's ability,complex
in quiet positions with many possibilities on both sides a deep calculation is more difficult and may not be practical while in tactical positions with a limited number of forced variations strong players can calculate long sequences of moves,complex
simple one-move or two-move tactical actions – threats exchanges of material and double attacks – can be combined into more complicated combinations sequences of tactical maneuvers that are often forced from the point of view of one or both players,complex
theoreticians describe many elementary tactical methods and typical maneuvers for example pins forks skewers batteries discovered attacks especially discovered checks zwischenzugs deflections decoys sacrifices underminings overloadings and interferences,complex
a forced variation that involves a sacrifice and usually results in a tangible gain is called a combination,complex
brilliant combinations – such as those in the immortal game – are considered beautiful and are admired by chess lovers,complex
a common type of chess exercise aimed at developing players ' skills is showing players a position where a decisive combination is available and challenging them to find it,complex
chess strategy is concerned with evaluation of chess positions and with setting up goals and long-term plans for the future play,complex
during the evaluation players must take into account numerous factors such as the value of the pieces on the board control of the center and centralization the pawn structure king safety and the control of key squares or groups of squares for example diagonals open files and dark or light squares,complex
the most basic step in evaluating a position is to count the total value of pieces of both sides,complex
the point values used for this purpose are based on experience usually pawns are considered worth one point knights and bishops about three points each rooks about five points the value difference between a rook and a bishop or knight being known as the exchange and queens about nine points,complex
the king is more valuable than all of the other pieces combined since its checkmate loses the game,complex
but in practical terms in the endgame the king as a fighting piece is generally more powerful than a bishop or knight but less powerful than a rook,complex
these basic values are then modified by other factors like position of the piece e,complex
g,complex
advanced pawns are usually more valuable than those on their initial squares coordination between pieces e,complex
g,complex
a pair of bishops usually coordinate better than a bishop and a knight or the type of position e,complex
g,complex
knights are generally better in closed positions with many pawns while bishops are more powerful in open positions,complex
another important factor in the evaluation of chess positions is the pawn structure sometimes known as the pawn skeleton or the configuration of pawns on the chessboard,complex
since pawns are the least mobile of the chess pieces the pawn structure is relatively static and largely determines the strategic nature of the position,complex
weaknesses in the pawn structure such as isolated doubled or backward pawns and holes once created are often permanent,complex
care must therefore be taken to avoid these weaknesses unless they are compensated by another valuable asset for example by the possibility of developing an attack,complex
,complex
a chess opening is the group of initial moves of a game the opening moves,complex
recognized sequences of opening moves are referred to as openings and have been given names such as the ruy lopez or sicilian defense,complex
they are catalogued in reference works such as the encyclopaedia of chess openings,complex
there are dozens of different openings varying widely in character from quiet positional play for example the réti opening to very aggressive the latvian gambit,complex
in some opening lines the exact sequence considered best for both sides has been worked out to more than moves,complex
professional players spend years studying openings and continue doing so throughout their careers as opening theory continues to evolve,complex
the fundamental strategic aims of most openings are similar : development : this is the technique of placing the pieces particularly bishops and knights on useful squares where they will have an optimal impact on the game,complex
control of the center : control of the central squares allows pieces to be moved to any part of the board relatively easily and can also have a cramping effect on the opponent,complex
king safety : it is critical to keep the king safe from dangerous possibilities,complex
a correctly timed castling can often enhance this,complex
pawn structure : players strive to avoid the creation of pawn weaknesses such as isolated doubled or backward pawns and pawn islands – and to force such weaknesses in the opponent 's position,complex
most players and theoreticians consider that white by virtue of the first move begins the game with a small advantage,complex
this initially gives white the initiative,complex
black usually strives to neutralize white 's advantage and achieve equality or to develop dynamic counterplay in an unbalanced position,complex
the middlegame is the part of the game which starts after the opening,complex
there is no clear line between the opening and the middlegame but typically the middlegame will start when most pieces have been developed,complex
similarly there is no clear transition from the middlegame to the endgame see start of the endgame,complex
because the opening theory has ended players have to form plans based on the features of the position and at the same time take into account the tactical possibilities of the position,complex
the middlegame is the phase in which most combinations occur,complex
combinations are a series of tactical moves executed to achieve some gain,complex
middlegame combinations are often connected with an attack against the opponent 's king,complex
some typical patterns have their own names for example the boden 's mate or the lasker–bauer combination,complex
specific plans or strategic themes will often arise from particular groups of openings which result in a specific type of pawn structure,complex
an example is the minority attack which is the attack of queenside pawns against an opponent who has more pawns on the queenside,complex
the study of openings is therefore connected to the preparation of plans that are typical of the resulting middlegames,complex
another important strategic question in the middlegame is whether and how to reduce material and transition into an endgame i,complex
e,complex
simplify,complex
minor material advantages can generally be transformed into victory only in an endgame and therefore the stronger side must choose an appropriate way to achieve an ending,complex
not every reduction of material is good for this purpose for example if one side keeps a light-squared bishop and the opponent has a dark-squared one the transformation into a bishops and pawns ending is usually advantageous for the weaker side only because an endgame with bishops on opposite colors is likely to be a draw even with an advantage of a pawn or sometimes even with a two-pawn advantage,complex
the endgame also end game or ending is the stage of the game when there are few pieces left on the board,complex
there are three main strategic differences between earlier stages of the game and the endgame : pawns become more important,complex
python was conceived in the late s by guido van rossum at centrum wiskunde informatica cwi in the netherlands as a successor to the abc language itself inspired by setl capable of exception handling and interfacing with the amoeba operating system,complex
its implementation began in december,complex
van rossum 's long influence on python is reflected in the title given to him by the python community : benevolent dictator for life bdfl – a post from which he gave himself permanent vacation on july,complex
python,complex
was released on october with many major new features including a cycle-detecting garbage collector and support for unicode,complex
python,complex
was released on december,complex
it was a major revision of the language that is not completely backward-compatible,complex
many of its major features were backported to python,complex
x and,complex
x version series,complex
releases of python include the to utility which automates at least partially the translation of python code to python,complex
python,complex
's end-of-life date was initially set at then postponed to out of concern that a large body of existing code could not easily be forward-ported to python,complex
the word comedy is derived from the classical greek κωμῳδία kōmōidía which is a compound either of κῶμος kômos revel or κώμη kṓmē village and ᾠδή ōidḗ singing it is possible that κῶμος itself is derived from κώμη and originally meant a village revel,complex
the adjective comic greek κωμικός kōmikós which strictly means that which relates to comedy is in modern usage generally confined to the sense of laughter-provoking,complex
of this the word came into modern usage through the latin comoedia and italian commedia and has over time passed through various shades of meaning,complex
the greeks and romans confined their use of the word comedy to descriptions of stage-plays with happy endings,complex
aristotle defined comedy as an imitation of men worse than the average where tragedy was an imitation of men better than the average,complex
however the characters portrayed in comedies were not worse than average in every way only insofar as they are ridiculous which is a species of the ugly,complex
the ridiculous may be defined as a mistake or deformity not productive of pain or harm to others the mask for instance that excites laughter is something ugly and distorted without causing pain,complex
in the middle ages the term expanded to include narrative poems with happy endings,complex
it is in this sense that dante used the term in the title of his poem la commedia,complex
as time progressed the word came more and more to be associated with any sort of performance intended to cause laughter,complex
during the middle ages the term comedy became synonymous with satire and later with humour in general,complex
aristotle 's poetics was translated into arabic in the medieval islamic world where it was elaborated upon by arabic writers and islamic philosophers such as abu bischr and his pupils al-farabi avicenna and averroes,complex
they disassociated comedy from greek dramatic representation and instead identified it with arabic poetic themes and forms such as hija satirical poetry,complex
they viewed comedy as simply the art of reprehension and made no reference to light and cheerful events or to the troubling beginnings and happy endings associated with classical greek comedy,complex
after the latin translations of the th century the term comedy gained a more general meaning in medieval literature,complex
in the late th century many scholars preferred to use the term laughter to refer to the whole gamut of the comic in order to avoid the use of ambiguous and problematically defined genres such as the grotesque irony and satire,complex
,complex
,complex
starting from bce aristophanes a comic playwright and satirical author of the ancient greek theater wrote comedies of which survive,complex
aristophanes developed his type of comedy from the earlier satyr plays which were often highly obscene,complex
the only surviving examples of the satyr plays are by euripides which are much later examples and not representative of the genre,complex
in ancient greece comedy originated in bawdy and ribald songs or recitations apropos of phallic processions and fertility festivals or gatherings,complex
around bce aristotle in his work poetics stated that comedy originated in phallic processions and the light treatment of the otherwise base and ugly,complex
he also adds that the origins of comedy are obscure because it was not treated seriously from its inception,complex
however comedy had its own muse : thalia,complex
aristotle taught that comedy was generally positive for society since it brings forth happiness which for aristotle was the ideal state the final goal in any activity,complex
for aristotle a comedy did not need to involve sexual humor,complex
a comedy is about the fortunate rise of a sympathetic character,complex
aristotle divides comedy into three categories or subgenres : farce romantic comedy and satire,complex
on the contrary plato taught that comedy is a destruction to the self,complex
he believed that it produces an emotion that overrides rational self-control and learning,complex
in the republic he says that the guardians of the state should avoid laughter for ordinarily when one abandons himself to violent laughter his condition provokes a violent reaction,complex
plato says comedy should be tightly controlled if one wants to achieve the ideal state,complex
also in poetics aristotle defined comedy as one of the original four genres of literature,complex
the other three genres are tragedy epic poetry and lyric poetry,complex
literature in general is defined by aristotle as a mimesis or imitation of life,complex
comedy is the third form of literature being the most divorced from a true mimesis,complex
tragedy is the truest mimesis followed by epic poetry comedy and lyric poetry,complex
the genre of comedy is defined by a certain pattern according to aristotle 's definition,complex
comedies begin with low or base characters seeking insignificant aims and end with some accomplishment of the aims which either lightens the initial baseness or reveals the insignificance of the aims,complex
the divine comedy italian : divina commedia [ diˈviːna komˈmɛːdja ] is a long narrative poem by dante alighieri begun c,complex
and completed in a year before his death in,complex
the state book by franz oppenheimer outlining the origin and structure of sovereign states and government,complex
,complex
states records an american record label the state band australian band previously known as the cutters,complex
state todd rundgren album album by american rock musician todd rundgren states the paper kites album album by the indie folk band the paper kites the state album a music album by nickelback,complex
